0.00906694	1.503e-05	11111111	167
0.00906694	1.476e-05	11111111	164
0.00906694	1.233e-05	11111111	137
0.00906694	1.233e-05	11111111	137
0.00906694	1.242e-05	11111111	138
0.00906694	1.431e-05	11111111	159
0.00906694	1.404e-05	11111111	156
0.00906694	1.053e-05	11111112	117
0.0116057	7.443e-05	11111112	827
0.0116057	7.263e-05	11111111	807
0.0116057	7.461e-05	11111111	829
0.0116057	8.028e-05	11111111	892
0.0116057	7.434e-05	11111111	826
0.0148553	0.00043353	11111111	4817
0.0148553	0.00043488	11111111	4832
0.0148553	0.00044154	11111111	4906
0.0190148	0.00246231	11111111	27359
0.0190148	0.00244656	11111111	27184
0.0190148	0.00244044	11111111	27116
0.0190148	0.00245601	11111112	27289
0.0190148	0.00245169	11111111	27241
0.0190148	0.00245673	11111111	27297
0.0190148	0.00242685	11111111	26965
0.0311538	0.0569711	11111111	633012
0.0311538	0.0569829	11111111	633143
