2	4
3	56
4	5138
5	683855
6	1286874
7	2737467
8	1706389
9	1757039
10	1018061
11	766023
12	429819
13	282151
14	162859
15	102378
16	60348
17	37368
18	21608
19	20988
20	11313
21	9993
22	4919
23	3158
24	1613
25	838
26	396
27	218
28	120
29	59
30	41
31	11
32	2
33	1
34	3
35	1
2	9
3	43
4	5048
5	682566
6	1284887
7	2740581
8	1704476
9	1757292
10	1019323
11	764942
12	431046
13	281167
14	163217
15	102933
16	60248
17	37538
18	21492
19	21403
20	11615
21	10125
22	4925
23	3078
24	1513
25	818
26	394
27	232
28	101
29	40
30	38
31	10
32	6
33	3
35	1
36	1
2	7
3	45
4	4991
5	682298
6	1286423
7	2736599
8	1706172
9	1757170
10	1020790
11	765725
12	430063
13	282141
14	163052
15	102374
16	60148
17	37564
18	21441
19	21156
20	11349
21	10097
22	5049
23	3184
24	1503
25	899
26	414
27	245
28	98
29	63
30	22
31	15
32	8
33	1
34	1
35	2
36	1
39	1
2	8
3	31
4	5054
5	684183
6	1285000
7	2737779
8	1704415
9	1756991
10	1018907
11	766857
12	430597
13	282779
14	163283
15	102640
16	60327
17	37077
18	21635
19	20786
20	11376
21	10099
22	4997
23	3088
24	1488
25	817
26	439
27	231
28	122
29	51
30	30
31	10
32	5
33	3
34	3
35	1
37	2
2	6
3	52
4	5014
5	683126
6	1283929
7	2741908
8	1704309
9	1757555
10	1017930
11	765089
12	429651
13	281235
14	164715
15	102538
16	60632
17	37736
18	21523
19	21102
20	11614
21	10056
22	4880
23	3243
24	1576
25	814
26	426
27	215
28	121
29	57
30	34
31	12
32	10
35	1
36	2
2	5
3	32
4	5111
5	683060
6	1286375
7	2738244
8	1705510
9	1758756
10	1018219
11	766338
12	429874
13	281473
14	163124
15	102077
16	59949
17	37551
18	21775
19	20953
20	11328
21	10071
22	4899
23	3188
24	1539
25	784
26	454
27	209
28	114
29	44
30	31
31	17
32	5
33	1
34	1
2	3
3	46
4	5060
5	682906
6	1284984
7	2739093
8	1706698
9	1758733
10	1017730
11	765330
12	430012
13	281617
14	163026
15	102523
16	60364
17	37330
18	21684
19	21122
20	11517
21	10055
22	4871
23	3190
24	1517
25	812
26	429
27	221
28	119
29	54
30	41
31	13
32	5
33	5
34	1
37	1
2	7
3	48
4	4966
5	681770
6	1283582
7	2736111
8	1707310
9	1760961
10	1018876
11	766036
12	430324
13	281801
14	163486
15	102615
16	60455
17	37360
18	21513
19	21106
20	11328
21	10182
22	4952
23	3118
24	1497
25	817
26	429
27	228
28	121
29	60
30	30
31	14
32	6
34	1
36	1
