0	172691
2	2373624
3	297538
4	5420704
5	1597046
6	722811
7	168557
8	239001
9	53735
10	35208
11	17718
12	5978
13	5509
14	437
15	499
16	43
17	13
0	172329
2	2373299
3	297800
4	5419630
5	1597229
6	724031
7	168559
8	239233
9	53515
10	35349
11	17773
12	5813
13	5535
14	501
15	474
16	26
17	13
18	2
0	173642
2	2375411
3	296953
4	5420661
5	1596120
6	722285
7	168325
8	238592
9	53598
10	35174
11	18047
12	5829
13	5470
14	480
15	471
16	42
17	11
0	172423
2	2377245
3	296008
4	5420482
5	1597817
6	721761
7	168076
8	238828
9	53519
10	34930
11	17759
12	5814
13	5449
14	469
15	484
16	33
17	13
18	1
