0	1932355
1	2210765
2	3159599
3	1748104
4	1544705
5	286462
6	137563
7	44762
8	32087
9	7892
10	4821
11	1459
12	426
13	97
14	11
15	3
0	1932617
1	2209651
2	3158005
3	1750816
4	1544866
5	285460
6	137644
7	45393
8	32026
9	7970
10	4790
11	1375
12	407
13	82
14	8
15	1
0	1932979
1	2210101
2	3153908
3	1753506
4	1546660
5	284914
6	137056
7	45199
8	32266
9	7860
10	4809
11	1343
12	419
13	83
14	6
15	2
0	1933675
1	2209541
2	3156352
3	1752347
4	1547200
5	284188
6	136585
7	44696
8	31877
9	7859
10	4914
11	1371
12	417
13	81
14	4
15	3
16	1
