0	1356628
1	1497497
2	2678847
3	2306496
4	1940204
5	747323
6	360414
7	142999
8	60114
9	18826
10	1362
11	361
12	34
13	5
14	1
0	1352508
1	1500609
2	2678360
3	2306780
4	1940199
5	747979
6	360984
7	143334
8	59891
9	18701
10	1382
11	342
12	37
13	5
0	1353534
1	1499619
2	2681979
3	2306823
4	1939056
5	745513
6	361037
7	143205
8	59845
9	18762
10	1357
11	322
12	47
13	12
0	1352958
1	1498756
2	2681087
3	2307204
4	1939218
5	747423
6	361030
7	143177
8	60153
9	18342
10	1369
11	353
12	37
13	2
14	1
15	1
0	1355240
1	1496267
2	2681474
3	2306457
4	1940377
5	746857
6	361129
7	142813
8	59991
9	18820
10	1332
11	305
12	43
13	5
14	1
0	1352993
1	1499126
2	2681529
3	2308163
4	1938137
5	748184
6	359958
7	142789
8	59677
9	18766
10	1413
11	316
12	51
13	7
14	2
0	1352057
1	1498134
2	2679221
3	2307797
4	1941308
5	748257
6	360565
7	143192
8	59882
9	18988
10	1321
11	341
12	41
13	7
0	1355009
1	1497771
2	2680060
3	2305876
4	1941798
5	746322
6	361095
7	143223
8	59805
9	18473
10	1320
11	312
12	38
13	7
14	2
