0	159201
2	1561970
3	290696
4	4002466
5	2236255
6	1247581
7	867121
8	360272
9	325432
10	36354
11	21984
12	1506
13	215
14	41
15	13
16	3
17	1
0	158781
2	1559407
3	290939
4	4005660
5	2236606
6	1246673
7	868433
8	359231
9	325455
10	36316
11	21887
12	1443
13	207
14	50
15	14
16	8
18	1
0	157786
2	1558688
3	290428
4	4005250
5	2237649
6	1248971
7	867430
8	360114
9	325319
10	35873
11	21857
12	1478
13	209
14	45
15	12
17	2
0	158137
2	1560783
3	291502
4	4004334
5	2232826
6	1249092
7	868068
8	360246
9	325951
10	36466
11	21928
12	1534
13	182
14	44
15	12
16	4
17	2
0	158730
2	1558099
3	290387
4	4007704
5	2237193
6	1248429
7	866223
8	359394
9	325112
10	36048
11	21887
12	1635
13	199
14	54
15	15
16	2
18	1
