0	8891
1	145726
2	918919
3	1866266
4	2701929
5	2085581
6	1322793
7	824033
8	506302
9	297993
10	188635
11	109357
12	64366
13	38727
14	18485
15	8659
16	2781
17	1048
18	387
19	147
20	53
21	21
22	6
23	3
24	1
25	1
28	1
0	8922
1	144906
2	921864
3	1866627
4	2701771
5	2085912
6	1322140
7	823091
8	506472
9	296784
10	187750
11	110212
12	64519
13	38521
14	18556
15	8532
16	2852
17	1073
18	369
19	143
20	61
21	24
22	6
23	2
24	2
0	8843
1	145668
2	920957
3	1864242
4	2706462
5	2086610
6	1322261
7	822286
8	505307
9	297064
10	187277
11	109879
12	64358
13	38541
14	18329
15	8515
16	2859
17	1036
18	381
19	145
20	56
21	23
22	8
23	2
24	1
25	1
