2	15
3	77
4	10422
5	290913
6	891948
7	1397444
8	1465689
9	1374807
10	1272088
11	880459
12	694836
13	856181
14	468842
15	848218
16	264532
17	234869
18	83750
19	47776
20	19207
21	5855
22	1962
23	692
24	266
25	133
26	66
27	28
28	20
29	8
30	3
31	1
32	4
2	18
3	86
4	10572
5	291710
6	888718
7	1398848
8	1464083
9	1375185
10	1271348
11	880927
12	694503
13	857181
14	469303
15	849410
16	264605
17	235159
18	83399
19	47658
20	19221
21	5974
22	2017
23	675
24	269
25	117
26	61
27	20
28	21
29	15
30	6
31	1
35	1
2	15
3	73
4	10505
5	291856
6	888607
7	1399488
8	1465481
9	1371845
10	1274753
11	879137
12	693407
13	859262
14	468485
15	848604
16	265268
17	234884
18	83229
19	47863
20	19230
21	5903
22	1997
23	681
24	306
25	118
26	59
27	24
28	19
29	3
30	6
32	3
2	16
3	65
4	10382
5	291466
6	888864
7	1399689
8	1464212
9	1372324
10	1275502
11	879982
12	695206
13	857974
14	469158
15	847190
16	265100
17	234531
18	83102
19	47805
20	19348
21	6003
22	1984
23	687
24	283
25	119
26	66
27	25
28	16
29	7
30	2
31	2
34	1
2	12
3	81
4	10604
5	290590
6	890962
7	1397303
8	1463823
9	1374898
10	1271407
11	881079
12	694743
13	859929
14	468287
15	848657
16	264831
17	234646
18	82896
19	47706
20	19320
21	6073
22	1993
23	714
24	309
25	114
26	63
27	28
28	22
29	13
30	4
31	2
32	2
2	17
3	68
4	10754
5	291763
6	890008
7	1399132
8	1463940
9	1374166
10	1272190
11	877280
12	694367
13	860693
14	469495
15	848915
16	264332
17	234153
18	83369
19	47982
20	19379
21	5905
22	1939
23	733
24	265
25	131
26	58
27	41
28	22
29	6
30	2
31	3
32	1
33	1
34	1
