0.0115305	0.00403924	32541
0.0115305	0.00404921	32541
0.0115305	0.00405303	32541
0.0115305	0.00405456	32541
0.0115305	0.00404796	32541
0.0115305	0.00404068	32541
0.0115305	0.00404322	32541
0.0115305	0.00404896	32541
0.0115305	0.00406125	32541
0.0115305	0.00403509	32541
0.0115305	0.0040644	32541
0.0122397	0.00421623	31779
0.0122397	0.00421505	31779
0.0122397	0.0042171	31779
0.0115305	0.00406631	32541
0.0115305	0.00405439	32541
0.0115305	0.00405571	32541
0.0115305	0.00405467	32541
0.0122397	0.00419047	31779
0.0122397	0.00419885	31778
