0.0115305	0.0135798	32541
0.0115305	0.0135826	32541
0.0115305	0.0136155	32541
0.0115305	0.0136073	32541
0.0115305	0.0136009	32541
0.0115305	0.013598	32541
0.0115305	0.0136138	32541
0.0115305	0.0136194	32541
0.0115305	0.0136028	32541
0.0115305	0.013585	32541
0.0115305	0.0136466	32541
0.0122397	0.0140049	31779
0.0122397	0.0140144	31779
0.0122397	0.0139818	31779
0.0115305	0.0136693	32541
0.0115305	0.0136043	32541
0.0115305	0.0135962	32541
0.0115305	0.013601	32541
0.0122397	0.0139477	31779
0.0122397	0.013968	31778
