0.0115305	0.0072258	32541
0.0115305	0.00724358	32541
0.0115305	0.00725031	32541
0.0115305	0.00725305	32541
0.0115305	0.00724131	32541
0.0115305	0.00722844	32541
0.0115305	0.00723287	32541
0.0115305	0.00724307	32541
0.0115305	0.00726498	32541
0.0115305	0.00721839	32541
0.0115305	0.00727057	32541
0.0122397	0.0075413	31779
0.0122397	0.00753914	31779
0.0122397	0.00754279	31779
0.0115305	0.00727398	32541
0.0115305	0.00725284	32541
0.0115305	0.00725514	32541
0.0115305	0.00725335	32541
0.0122397	0.00749544	31779
0.0122397	0.00751034	31778
