0.0115305	0.0320128	32541
0.0115305	0.0320202	32541
0.0115305	0.0320963	32541
0.0115305	0.0320766	32541
0.0115305	0.0320615	32541
0.0115305	0.032056	32541
0.0115305	0.0320914	32541
0.0115305	0.0321035	32541
0.0115305	0.0320667	32541
0.0115305	0.0320258	32541
0.0115305	0.0321672	32541
0.0122397	0.0329933	31779
0.0122397	0.0330148	31779
0.0122397	0.0329405	31779
0.0115305	0.0322196	32541
0.0115305	0.0320697	32541
0.0115305	0.0320517	32541
0.0115305	0.0320625	32541
0.0122397	0.0328615	31779
0.0122397	0.0329081	31778
