0.0115305	0.0229843	32541
0.0115305	0.0229894	32541
0.0115305	0.0230446	32541
0.0115305	0.0230305	32541
0.0115305	0.0230196	32541
0.0115305	0.0230152	32541
0.0115305	0.0230413	32541
0.0115305	0.0230504	32541
0.0115305	0.0230232	32541
0.0115305	0.0229934	32541
0.0115305	0.0230963	32541
0.0122397	0.0236959	31779
0.0122397	0.0237116	31779
0.0122397	0.0236574	31779
0.0115305	0.0231343	32541
0.0115305	0.0230255	32541
0.0115305	0.0230122	32541
0.0115305	0.0230201	32541
0.0122397	0.0236002	31779
0.0122397	0.0236342	31778
