0.0115305	0.099833	32541
0.0115305	0.099863	32541
0.0115305	0.100082	32541
0.0115305	0.100019	32541
0.0115305	0.0999719	32541
0.0115305	0.0999692	32541
0.0115305	0.100059	32541
0.0115305	0.100084	32541
0.0115305	0.0999959	32541
0.0115305	0.0998803	32541
0.0115305	0.100276	32541
0.0122397	0.102628	31779
0.0122397	0.102686	31779
0.0122397	0.102482	31779
0.0115305	0.100426	32541
0.0115305	0.0999997	32541
0.0115305	0.0999536	32541
0.0115305	0.0999838	32541
0.0122397	0.102255	31779
0.0122397	0.102385	31778
