0.0115305	0.0838282	32541
0.0115305	0.0838523	32541
0.0115305	0.0840401	32541
0.0115305	0.0839872	32541
0.0115305	0.0839476	32541
0.0115305	0.0839425	32541
0.0115305	0.0840219	32541
0.0115305	0.0840454	32541
0.0115305	0.0839662	32541
0.0115305	0.0838668	32541
0.0115305	0.0842085	32541
0.0122397	0.086229	31779
0.0122397	0.0862791	31779
0.0122397	0.0861028	31779
0.0115305	0.0843367	32541
0.0115305	0.0839705	32541
0.0115305	0.0839298	32541
0.0115305	0.0839559	32541
0.0122397	0.0859078	31779
0.0122397	0.0860203	31778
