0.0115305	0.0876019	32541
0.0115305	0.0876273	32541
0.0115305	0.0878226	32541
0.0115305	0.0877673	32541
0.0115305	0.0877259	32541
0.0115305	0.0877213	32541
0.0115305	0.0878032	32541
0.0115305	0.0878272	32541
0.0115305	0.0877457	32541
0.0115305	0.0876425	32541
0.0115305	0.0879973	32541
0.0122397	0.0900975	31779
0.0122397	0.0901495	31779
0.0122397	0.0899666	31779
0.0115305	0.0881305	32541
0.0115305	0.08775	32541
0.0115305	0.087708	32541
0.0115305	0.087735	32541
0.0122397	0.0897637	31779
0.0122397	0.0898805	31778
