0.0115305	0.00627112	32541
0.0115305	0.00627237	32541
0.0115305	0.00628769	32541
0.0115305	0.00628389	32541
0.0115305	0.00628093	32541
0.0115305	0.0062795	32541
0.0115305	0.00628693	32541
0.0115305	0.00628964	32541
0.0115305	0.00628179	32541
0.0115305	0.00627346	32541
0.0115305	0.00630222	32541
0.0122397	0.0064691	31779
0.0122397	0.00647353	31779
0.0122397	0.0064583	31779
0.0115305	0.0063128	32541
0.0115305	0.0062825	32541
0.0115305	0.00627871	32541
0.0115305	0.00628091	32541
0.0122397	0.00644242	31779
0.0122397	0.00645193	31778
