0.0115305	0.0128866	32541
0.0115305	0.0129182	32541
0.0115305	0.0129299	32541
0.0115305	0.0129348	32541
0.0115305	0.0129141	32541
0.0115305	0.0128916	32541
0.0115305	0.0128991	32541
0.0115305	0.0129171	32541
0.0115305	0.0129559	32541
0.0115305	0.0128735	32541
0.0115305	0.0129658	32541
0.0122397	0.0134458	31779
0.0122397	0.0134418	31779
0.0122397	0.0134483	31779
0.0115305	0.0129718	32541
0.0115305	0.0129347	32541
0.0115305	0.0129386	32541
0.0115305	0.0129356	32541
0.0122397	0.0133647	31779
0.0122397	0.0133909	31778
