0.0115305	0.0757928	32541
0.0115305	0.0759662	32541
0.0115305	0.0760135	32541
0.0115305	0.0760437	32541
0.0115305	0.0759374	32541
0.0115305	0.0758337	32541
0.0115305	0.0758579	32541
0.0115305	0.0759476	32541
0.0115305	0.076163	32541
0.0115305	0.0757197	32541
0.0115305	0.0762101	32541
0.0122397	0.0788402	31779
0.0122397	0.0788095	31779
0.0122397	0.0788435	31779
0.0115305	0.0762433	32541
0.0115305	0.0760646	32541
0.0115305	0.0760725	32541
0.0115305	0.0760715	32541
0.0122397	0.0784111	31779
0.0122397	0.0785435	31778
