0.0115305	0.00655934	32541
0.0115305	0.0065755	32541
0.0115305	0.00658163	32541
0.0115305	0.00658412	32541
0.0115305	0.00657344	32541
0.0115305	0.00656173	32541
0.0115305	0.00656577	32541
0.0115305	0.00657505	32541
0.0115305	0.00659495	32541
0.0115305	0.00655262	32541
0.0115305	0.00660003	32541
0.0122397	0.00684596	31779
0.0122397	0.00684401	31779
0.0122397	0.00684732	31779
0.0115305	0.00660313	32541
0.0115305	0.00658391	32541
0.0115305	0.006586	32541
0.0115305	0.00658436	32541
0.0122397	0.00680429	31779
0.0122397	0.00681783	31778
