0.0115305	0.0482904	32541
0.0115305	0.0484045	32541
0.0115305	0.0484408	32541
0.0115305	0.0484597	32541
0.0115305	0.0483874	32541
0.0115305	0.0483138	32541
0.0115305	0.0483345	32541
0.0115305	0.0483961	32541
0.0115305	0.0485368	32541
0.0115305	0.0482429	32541
0.0115305	0.0485699	32541
0.0122397	0.0503008	31779
0.0122397	0.0502833	31779
0.0122397	0.050306	31779
0.0115305	0.048592	32541
0.0115305	0.0484672	32541
0.0115305	0.0484762	32541
0.0115305	0.0484709	32541
0.0122397	0.0500141	31779
0.0122397	0.0501045	31778
