0.0115305	0.0349203	32541
0.0115305	0.0350039	32541
0.0115305	0.0350322	32541
0.0115305	0.0350458	32541
0.0115305	0.034992	32541
0.0115305	0.0349359	32541
0.0115305	0.0349529	32541
0.0115305	0.034999	32541
0.0115305	0.0351021	32541
0.0115305	0.0348854	32541
0.0115305	0.0351271	32541
0.0122397	0.0363975	31779
0.0122397	0.0363856	31779
0.0122397	0.0364024	31779
0.0115305	0.0351433	32541
0.0115305	0.0350491	32541
0.0115305	0.0350571	32541
0.0115305	0.0350517	32541
0.0122397	0.0361855	31779
0.0122397	0.0362531	31778
