0.0115305	0.0801998	32541
0.0115305	0.0802225	32541
0.0115305	0.080403	32541
0.0115305	0.0803524	32541
0.0115305	0.0803146	32541
0.0115305	0.080309	32541
0.0115305	0.0803859	32541
0.0115305	0.0804089	32541
0.0115305	0.080332	32541
0.0115305	0.0802365	32541
0.0115305	0.0805653	32541
0.0122397	0.0825081	31779
0.0122397	0.0825565	31779
0.0122397	0.0823866	31779
0.0115305	0.0806885	32541
0.0115305	0.0803364	32541
0.0115305	0.0802971	32541
0.0115305	0.0803222	32541
0.0122397	0.0821992	31779
0.0122397	0.0823075	31778
