0.0115305	0.0217977	32541
0.0115305	0.0218506	32541
0.0115305	0.0218695	32541
0.0115305	0.0218779	32541
0.0115305	0.0218434	32541
0.0115305	0.0218066	32541
0.0115305	0.0218185	32541
0.0115305	0.0218483	32541
0.0115305	0.0219134	32541
0.0115305	0.0217757	32541
0.0115305	0.0219296	32541
0.0122397	0.022734	31779
0.0122397	0.022727	31779
0.0122397	0.0227377	31779
0.0115305	0.0219398	32541
0.0115305	0.0218787	32541
0.0115305	0.0218846	32541
0.0115305	0.0218802	32541
0.0122397	0.0225988	31779
0.0122397	0.0226423	31778
