0.0115305	0.0117056	32541
0.0115305	0.0117343	32541
0.0115305	0.0117449	32541
0.0115305	0.0117494	32541
0.0115305	0.0117305	32541
0.0115305	0.01171	32541
0.0115305	0.011717	32541
0.0115305	0.0117333	32541
0.0115305	0.0117686	32541
0.0115305	0.0116936	32541
0.0115305	0.0117776	32541
0.0122397	0.0122141	31779
0.0122397	0.0122106	31779
0.0122397	0.0122164	31779
0.0115305	0.0117831	32541
0.0115305	0.0117493	32541
0.0115305	0.0117528	32541
0.0115305	0.0117501	32541
0.0122397	0.0121404	31779
0.0122397	0.0121643	31778
