0.0115305	0.00923534	32541
0.0115305	0.00923721	32541
0.0115305	0.00925971	32541
0.0115305	0.0092541	32541
0.0115305	0.00924974	32541
0.0115305	0.0092477	32541
0.0115305	0.00925855	32541
0.0115305	0.00926249	32541
0.0115305	0.00925103	32541
0.0115305	0.00923883	32541
0.0115305	0.00928099	32541
0.0122397	0.00952592	31779
0.0122397	0.0095324	31779
0.0122397	0.00951009	31779
0.0115305	0.00929652	32541
0.0115305	0.00925206	32541
0.0115305	0.00924653	32541
0.0115305	0.00924976	32541
0.0122397	0.00948677	31779
0.0122397	0.00950071	31778
