0.0115305	0.0915246	32541
0.0115305	0.0915515	32541
0.0115305	0.0917546	32541
0.0115305	0.0916968	32541
0.0115305	0.0916535	32541
0.0115305	0.0916494	32541
0.0115305	0.091734	32541
0.0115305	0.0917583	32541
0.0115305	0.0916746	32541
0.0115305	0.0915673	32541
0.0115305	0.0919356	32541
0.0122397	0.0941176	31779
0.0122397	0.0941714	31779
0.0122397	0.0939819	31779
0.0115305	0.0920741	32541
0.0115305	0.0916787	32541
0.0115305	0.0916354	32541
0.0115305	0.0916635	32541
0.0122397	0.093771	31779
0.0122397	0.0938922	31778
