0.0115305	0.0693585	32541
0.0115305	0.0695185	32541
0.0115305	0.0695638	32541
0.0115305	0.0695913	32541
0.0115305	0.0694925	32541
0.0115305	0.0693951	32541
0.0115305	0.069419	32541
0.0115305	0.0695026	32541
0.0115305	0.0697008	32541
0.0115305	0.0692913	32541
0.0115305	0.069745	32541
0.0122397	0.0721706	31779
0.0122397	0.0721432	31779
0.0122397	0.0721747	31779
0.0115305	0.0697757	32541
0.0115305	0.0696085	32541
0.0115305	0.0696171	32541
0.0115305	0.0696146	32541
0.0122397	0.0717735	31779
0.0122397	0.0718967	31778
