0.0115305	0.0171778	32541
0.0115305	0.0172197	32541
0.0115305	0.0172349	32541
0.0115305	0.0172415	32541
0.0115305	0.0172141	32541
0.0115305	0.0171846	32541
0.0115305	0.0171943	32541
0.0115305	0.017218	32541
0.0115305	0.0172696	32541
0.0115305	0.0171604	32541
0.0115305	0.0172826	32541
0.0122397	0.0179195	31779
0.0122397	0.0179141	31779
0.0122397	0.0179227	31779
0.0115305	0.0172906	32541
0.0115305	0.0172418	32541
0.0115305	0.0172467	32541
0.0115305	0.017243	32541
0.0122397	0.0178122	31779
0.0122397	0.0178468	31778
