0.0115305	0.00567234	32541
0.0115305	0.00568632	32541
0.0115305	0.00569164	32541
0.0115305	0.00569379	32541
0.0115305	0.00568455	32541
0.0115305	0.00567439	32541
0.0115305	0.00567791	32541
0.0115305	0.00568594	32541
0.0115305	0.00570317	32541
0.0115305	0.00566652	32541
0.0115305	0.00570758	32541
0.0122397	0.00592044	31779
0.0122397	0.00591876	31779
0.0122397	0.00592163	31779
0.0115305	0.00571026	32541
0.0115305	0.00569359	32541
0.0115305	0.00569542	32541
0.0115305	0.00569398	32541
0.0122397	0.00588436	31779
0.0122397	0.00589609	31778
