0.0115305	0.0487122	32541
0.0115305	0.0487244	32541
0.0115305	0.0488381	32541
0.0115305	0.0488077	32541
0.0115305	0.0487848	32541
0.0115305	0.0487782	32541
0.0115305	0.0488295	32541
0.0115305	0.0488465	32541
0.0115305	0.0487937	32541
0.0115305	0.0487329	32541
0.0115305	0.0489428	32541
0.0122397	0.0501736	31779
0.0122397	0.0502051	31779
0.0122397	0.0500955	31779
0.0115305	0.0490209	32541
0.0115305	0.0487976	32541
0.0115305	0.0487714	32541
0.0115305	0.0487874	32541
0.0122397	0.0499774	31779
0.0122397	0.0500466	31778
