0.00906694	0.00540801	11111112	60089
0.00906694	0.00534753	11111111	59417
0.00906694	0.00539055	11111111	59895
0.00906694	0.00539037	11111111	59893
0.00906694	0.00535563	11111111	59507
0.00906694	0.00536832	11111111	59648
0.00906694	0.00536022	11111111	59558
0.00906694	0.00538578	11111111	59842
0.00906694	0.0053856	11111111	59840
0.0116057	0.0107489	11111111	119432
0.0116057	0.0107212	11111111	119124
0.0116057	0.0107103	11111111	119003
0.0116057	0.0107609	11111111	119565
0.0116057	0.0107485	11111111	119428
0.0116057	0.0107254	11111111	119171
0.0116057	0.0107483	11111112	119426
0.0116057	0.0107324	11111111	119249
0.0116057	0.0107735	11111111	119706
0.0148553	0.0210677	11111111	234086
0.0148553	0.0210772	11111111	234191
0.0148553	0.021047	11111111	233856
0.0148553	0.0210676	11111111	234084
0.0148553	0.0210187	11111111	233541
0.0148553	0.021019	11111111	233544
0.0148553	0.021063	11111111	234033
0.0148553	0.0209902	11111111	233224
0.0190148	0.04015	11111111	446111
0.0190148	0.0402239	11111111	446932
0.0190148	0.0402285	11111111	446983
0.0190148	0.0402641	11111112	447379
0.0190148	0.0401752	11111111	446391
0.0190148	0.0401542	11111111	446158
0.0243389	0.0736697	11111111	818552
0.0243389	0.0736973	11111111	818859
0.0243389	0.0737366	11111111	819295
0.0243389	0.0735935	11111111	817706
0.0243389	0.0735784	11111112	817538
0.0311538	0.128375	11111111	1.42639e+06
0.0311538	0.128088	11111111	1.4232e+06
0.0311538	0.127989	11111111	1.4221e+06
0.0311538	0.127985	11111111	1.42206e+06
0.0311538	0.128325	11111111	1.42583e+06
0.0398768	0.20642	11111112	2.29355e+06
0.0398768	0.206525	11111111	2.29472e+06
0.0398768	0.2063	11111111	2.29222e+06
