0.00906694	0.00064134	11111111	7126
0.00906694	0.00064692	11111111	7188
0.00906694	0.00064098	11111111	7122
0.00906694	0.00065862	11111111	7318
0.00906694	0.00065286	11111111	7254
0.00906694	0.00066411	11111111	7379
0.00906694	0.00063765	11111112	7085
0.0116057	0.00228447	11111112	25383
0.0148553	0.00784026	11111111	87114
0.0148553	0.00777681	11111111	86409
0.0148553	0.00776601	11111112	86289
0.0148553	0.00777501	11111111	86389
0.0148553	0.00779841	11111111	86649
0.0190148	0.025214	11111111	280155
