2	20505
3	24871
4	625956
5	3852876
6	2112252
7	2146889
8	963117
9	689760
10	299363
11	178633
12	86651
13	48853
14	25038
15	15120
16	7349
17	7536
18	2630
19	2283
20	750
21	423
22	133
23	65
24	33
25	15
26	5
27	5
2	20605
3	24706
4	627905
5	3848714
6	2111529
7	2149083
8	962876
9	689068
10	299355
11	179953
12	86941
13	49241
14	24796
15	15003
16	7317
17	7515
18	2863
19	2277
20	713
21	426
22	115
23	61
24	23
25	16
26	8
27	1
31	1
2	20310
3	24788
4	627030
5	3850461
6	2112377
7	2146591
8	963717
9	689394
10	300249
11	179478
12	86652
13	49061
14	24753
15	14818
16	7420
17	7534
18	2754
19	2315
20	744
21	422
22	150
23	51
24	27
25	8
26	6
27	1
2	20410
3	24953
4	627595
5	3849147
6	2111707
7	2148826
8	962066
9	689246
10	300972
11	179489
12	86688
13	48923
14	24605
15	14974
16	7473
17	7440
18	2844
19	2341
20	755
21	414
22	140
23	65
24	22
25	7
26	4
27	4
29	1
2	20357
3	24628
4	626260
5	3850479
6	2112452
7	2147109
8	964218
9	690146
10	299451
11	179639
12	86442
13	48773
14	24791
15	14978
16	7386
17	7504
18	2792
19	2252
20	786
21	435
22	130
23	65
24	24
25	8
26	4
27	1
29	1
2	20537
3	24661
4	627900
5	3845270
6	2114402
7	2149512
8	963172
9	689274
10	299770
11	180199
12	86124
13	48708
14	25032
15	15296
16	7380
17	7413
18	2737
19	2308
20	743
21	403
22	169
23	63
24	24
25	11
26	3
2	20358
3	24774
4	627707
5	3849031
6	2111428
7	2148889
8	962957
9	689402
10	300628
11	179897
12	86334
13	48636
14	24744
15	14913
16	7348
17	7521
18	2841
19	2348
20	748
21	361
22	134
23	65
24	28
25	14
26	4
27	1
28	1
