1	1
2	128
3	4668
4	60107
5	261227
6	578193
7	925685
8	1106462
9	1176284
10	1142694
11	1042666
12	927250
13	800392
14	692663
15	577952
16	473752
17	415865
18	302763
19	217649
20	144517
21	95634
22	60871
23	38822
24	24549
25	15649
26	9953
27	6120
28	3620
29	2146
30	1240
31	693
32	402
33	218
34	135
35	62
36	37
37	24
38	9
39	4
40	2
41	1
42	1
44	1
2	141
3	4750
4	60001
5	260332
6	578358
7	926482
8	1104992
9	1177971
10	1144974
11	1042456
12	924521
13	800133
14	691285
15	578326
16	474960
17	415771
18	302527
19	218075
20	144107
21	95958
22	60737
23	38928
24	24501
25	15715
26	9993
27	6244
28	3784
29	2194
30	1257
31	694
32	415
33	231
34	142
35	78
36	33
37	16
38	11
39	7
40	7
41	3
43	1
2	142
3	4499
4	60217
5	261844
6	577673
7	927104
8	1103332
9	1175350
10	1144959
11	1042540
12	925800
13	800583
14	693010
15	578981
16	474476
17	415079
18	302625
19	217910
20	144560
21	95998
22	60656
23	39204
24	24265
25	15806
26	9834
27	6069
28	3647
29	2128
30	1190
31	719
32	396
33	224
34	136
35	64
36	43
37	20
38	14
39	11
40	2
41	1
2	151
3	4550
4	60582
5	260829
6	577770
7	924868
8	1105375
9	1176776
10	1145545
11	1043211
12	925587
13	800122
14	691903
15	577928
16	474981
17	415216
18	302835
19	218946
20	143897
21	96077
22	60612
23	38577
24	24545
25	15647
26	9838
27	6061
28	3769
29	2084
30	1234
31	680
32	422
33	207
34	135
35	77
36	35
37	21
38	5
39	5
40	5
41	2
43	1
1	1
2	128
3	4581
4	60652
5	261178
6	579378
7	924439
8	1105467
9	1175824
10	1143649
11	1042474
12	926884
13	799728
14	692732
15	578327
16	473251
17	416180
18	303235
19	218201
20	144058
21	96071
22	60798
23	38647
24	24681
25	15799
26	9937
27	6094
28	3715
29	2150
30	1281
31	720
32	389
33	199
34	128
35	60
36	36
37	19
38	10
39	5
40	2
41	1
42	1
43	1
2	138
3	4543
4	60650
5	261111
6	578513
7	925646
8	1104420
9	1176581
10	1144785
11	1043033
12	924870
13	801119
14	692876
15	578851
16	473381
17	416456
18	302197
19	217777
20	143760
21	95614
22	60615
23	38670
24	24771
25	15693
26	10122
27	6215
28	3704
29	2131
30	1240
31	686
32	413
33	219
34	133
35	76
36	40
37	24
38	12
39	10
40	8
41	6
42	1
43	1
1	1
2	126
3	4451
4	60454
5	261405
6	578060
7	926697
8	1105827
9	1176082
10	1144411
11	1041155
12	925896
13	802705
14	692534
15	578377
16	473780
17	414848
18	302202
19	218004
20	144230
21	95793
22	60906
23	38491
24	24339
25	15790
26	9865
27	6108
28	3667
29	2090
30	1236
31	669
32	404
33	244
34	116
35	71
36	35
37	24
38	7
39	2
40	5
41	1
42	3
2	141
3	4531
4	60497
5	260483
6	578142
7	925437
8	1105666
9	1176334
10	1145331
11	1040932
12	927276
13	801823
14	692384
15	576892
16	474878
17	416057
18	302534
19	217747
20	144128
21	95713
22	60500
23	38778
24	24603
25	15792
26	9754
27	6066
28	3697
29	2168
30	1238
31	730
32	402
33	179
34	124
35	69
36	43
37	14
38	12
39	6
40	5
41	1
42	2
43	2
