5	2798
6	36301
7	323142
8	586953
9	1044976
10	1168536
11	1382109
12	1267986
13	1140498
14	918006
15	718101
16	536375
17	393344
18	277073
19	367172
20	266106
21	245817
22	155104
23	107527
24	66376
25	42790
26	26472
27	16108
28	9746
29	5506
30	3009
31	1493
32	798
33	396
34	224
35	120
36	61
37	34
38	24
39	12
40	11
41	2
42	3
45	1
48	1
5	2734
6	35984
7	324407
8	586188
9	1043240
10	1169735
11	1381598
12	1267292
13	1141103
14	918499
15	717026
16	536977
17	393252
18	276925
19	367853
20	266778
21	245005
22	155316
23	107405
24	66132
25	42940
26	26800
27	16188
28	9739
29	5726
30	2990
31	1580
32	848
33	405
34	181
35	104
36	61
37	48
38	26
39	9
40	10
41	4
42	2
43	1
4	1
5	2689
6	36040
7	323435
8	587751
9	1042961
10	1168475
11	1382784
12	1268143
13	1140897
14	918804
15	718022
16	535508
17	392564
18	276784
19	367818
20	267040
21	245159
22	155227
23	107551
24	66526
25	42646
26	26462
27	16117
28	9927
29	5524
30	3015
31	1573
32	767
33	427
34	222
35	115
36	65
37	31
38	13
39	13
40	6
41	4
42	2
43	2
44	1
5	2694
6	36047
7	323800
8	585614
9	1042019
10	1168083
11	1381140
12	1269999
13	1141197
14	918480
15	717446
16	536624
17	393960
18	277565
19	368077
20	267099
21	245003
22	155743
23	106871
24	66526
25	42872
26	26182
27	16590
28	9871
29	5477
30	3021
31	1511
32	747
33	393
34	221
35	99
36	54
37	41
38	20
39	11
40	6
41	6
44	1
45	1
5	2777
6	35872
7	323369
8	586919
9	1043531
10	1167848
11	1382601
12	1267072
13	1141549
14	918512
15	716900
16	537251
17	394194
18	276976
19	367934
20	266864
21	244886
22	154386
23	108212
24	66817
25	42569
26	26284
27	16270
28	9811
29	5534
30	2918
31	1567
32	770
33	407
34	219
35	113
36	73
37	40
38	34
39	14
40	6
42	8
43	1
44	1
45	1
47	1
4	2
5	2790
6	35923
7	324574
8	587763
9	1044170
10	1167071
11	1381558
12	1266282
13	1143039
14	916590
15	717391
16	538132
17	393703
18	276643
19	367986
20	266098
21	244884
22	154954
23	107686
24	66405
25	42606
26	26582
27	16444
28	9848
29	5696
30	3099
31	1582
32	746
33	414
34	190
35	121
36	63
37	39
38	17
39	7
40	9
41	2
42	1
45	1
5	2763
6	36141
7	323091
8	586616
9	1044256
10	1167699
11	1381447
12	1267257
13	1142759
14	918424
15	717216
16	536934
17	393825
18	276078
19	367211
20	266957
21	244954
22	156351
23	107655
24	66549
25	42538
26	26277
27	16232
28	9985
29	5633
30	3026
31	1522
32	809
33	428
34	199
35	126
36	61
37	30
38	32
39	10
40	11
41	3
42	4
44	2
5	2788
6	36087
7	323683
8	586426
9	1044938
10	1168466
11	1378970
12	1268607
13	1140810
14	917959
15	717746
16	537600
17	393543
18	277512
19	367183
20	266794
21	244810
22	156160
23	107267
24	66484
25	43055
26	26172
27	16173
28	10012
29	5663
30	3006
31	1545
32	769
33	389
34	227
35	105
36	62
37	45
38	25
39	8
40	10
41	3
42	3
43	1
44	1
45	1
46	2
48	1
