2	37
3	169
4	11827
5	656833
6	1192326
7	2305375
8	1626950
9	1667733
10	1105619
11	861129
12	543516
13	365671
14	226785
15	165250
16	97869
17	126870
18	60463
19	49410
20	22088
21	12851
22	6090
23	3317
24	1659
25	730
26	317
27	140
28	51
29	21
30	11
31	3
35	1
2	32
3	153
4	11925
5	657198
6	1192064
7	2303319
8	1627536
9	1670004
10	1104544
11	861063
12	543249
13	366320
14	227836
15	164380
16	97177
17	127124
18	60652
19	49205
20	22331
21	12654
22	6169
23	3238
24	1648
25	789
26	316
27	103
28	54
29	22
30	3
31	3
2	29
3	151
4	11819
5	658838
6	1190444
7	2304433
8	1626654
9	1671919
10	1102886
11	859473
12	543773
13	366274
14	227324
15	164990
16	98015
17	127695
18	60317
19	49153
20	21898
21	12699
22	6098
23	3299
24	1622
25	767
26	317
27	134
28	52
29	20
30	11
31	5
32	2
2	40
3	164
4	11728
5	658171
6	1192353
7	2300954
8	1629722
9	1669733
10	1104790
11	859215
12	543662
13	365311
14	228735
15	164980
16	97834
17	126935
18	60276
19	49062
20	22209
21	12862
22	6115
23	3342
24	1603
25	778
26	302
27	149
28	64
29	12
30	6
31	1
32	3
2	35
3	159
4	11704
5	657452
6	1192126
7	2303565
8	1628201
9	1668697
10	1105964
11	860282
12	543956
13	365977
14	227972
15	164807
16	97531
17	126874
18	60396
19	48762
20	21823
21	12631
22	6134
23	3238
24	1515
25	723
26	354
27	137
28	59
29	22
30	9
31	3
32	1
34	1
35	1
2	43
3	167
4	11649
5	658389
6	1189131
7	2304758
8	1628904
9	1667366
10	1104811
11	862234
12	543984
13	365698
14	228429
15	164323
16	97764
17	126947
18	60507
19	48767
20	21867
21	12820
22	6233
23	3264
24	1709
25	762
26	363
27	123
28	53
29	28
30	11
31	6
32	1
2	35
3	136
4	11605
5	656457
6	1191537
7	2301286
8	1629221
9	1668742
10	1107179
11	861204
12	543165
13	366322
14	228749
15	164607
16	97964
17	126869
18	60147
19	48724
20	22088
21	12830
22	6051
23	3352
24	1551
25	714
26	340
27	137
28	53
29	31
30	8
31	5
32	1
34	1
2	26
3	138
4	11864
5	657430
6	1191683
7	2303117
8	1628096
9	1669054
10	1103586
11	860212
12	544179
13	366277
14	227888
15	165609
16	98065
17	127172
18	60256
19	49143
20	22192
21	12727
22	6208
23	3296
24	1618
25	749
26	307
27	132
28	59
29	17
30	8
31	1
32	2
