0	238322
1	864054
2	2320054
3	2507589
4	2730468
5	1128613
6	672570
7	292878
8	199019
9	81661
10	46842
11	21274
12	5355
13	1955
14	304
15	126
16	24
17	4
0	237825
1	863501
2	2322176
3	2507233
4	2731399
5	1127137
6	672367
7	292281
8	199303
9	81901
10	47227
11	21363
12	5155
13	1784
14	311
15	127
16	16
17	2
18	2
19	1
0	237906
1	863504
2	2321653
3	2509452
4	2731231
5	1126361
6	672150
7	293107
8	198526
9	81484
10	46840
11	21385
12	5262
13	1832
14	272
15	124
16	14
17	6
18	2
0	237945
1	862974
2	2322194
3	2508394
4	2730595
5	1126889
6	671464
7	292551
8	199555
9	82112
10	47291
11	21428
12	5442
13	1864
14	259
15	137
16	11
17	5
18	1
0	237440
1	864067
2	2320179
3	2508761
4	2730210
5	1127122
6	672397
7	293801
8	199386
9	81854
10	47073
11	21314
12	5183
13	1844
14	314
15	144
16	18
17	4
0	237734
1	864373
2	2323159
3	2505756
4	2731320
5	1127376
6	671304
7	292442
8	198994
9	81882
10	47713
11	21584
12	5200
13	1815
14	303
15	130
16	20
17	6
0	238221
1	862202
2	2319050
3	2509890
4	2729181
5	1129369
6	672915
7	294164
8	198083
9	81606
10	47397
11	21422
12	5369
13	1797
14	280
15	137
16	25
17	3
0	238678
1	863372
2	2321050
3	2507516
4	2731040
5	1127393
6	671668
7	293240
8	199346
9	81830
10	47060
11	21401
12	5237
13	1812
14	326
15	122
16	11
17	5
18	4
0	237953
1	862853
2	2321232
3	2506703
4	2730853
5	1127307
6	672753
7	294224
8	199190
9	81679
10	47428
11	21292
12	5302
13	1886
14	300
15	132
16	17
17	5
18	1
19	1
