0	102592
2	1087016
3	245189
4	3900024
5	2214173
6	1526157
7	1062549
8	451783
9	438932
10	48018
11	32297
12	2056
13	242
14	58
15	18
16	6
18	1
0	102155
2	1086471
3	246158
4	3903464
5	2213552
6	1524881
7	1062902
8	451375
9	437676
10	47693
11	32313
12	2115
13	279
14	51
15	21
16	5
0	102460
2	1086740
3	245434
4	3898455
5	2213885
6	1526832
7	1064390
8	450624
9	439666
10	47778
11	32441
12	2103
13	234
14	50
15	12
16	5
17	2
0	102247
2	1085488
3	244117
4	3901287
5	2217338
6	1526510
7	1062623
8	450945
9	437877
10	47721
11	32628
12	2038
13	230
14	47
15	13
16	2
