0.0115305	0.0573079	16270500	5.41054e+07
0.0115305	0.0573642	16270500	5.40732e+07
0.0115305	0.058105	16270500	5.53208e+07
0.0115305	0.0579691	16270500	5.54008e+07
0.0115305	0.0576325	16270500	5.47916e+07
0.0115305	0.0574285	16270500	5.38856e+07
0.0115305	0.0576687	16270500	5.47459e+07
0.0115305	0.0576484	16270500	5.47789e+07
0.0115305	0.0579923	16270500	5.50441e+07
0.0115305	0.0571328	16270500	5.38867e+07
0.0115305	0.0581754	16270500	5.5677e+07
0.0122397	0.062933	15889500	6.0637e+07
0.0122397	0.0631565	15889500	6.10468e+07
0.0122397	0.0630329	15889500	6.09226e+07
0.0115305	0.0584998	16270500	5.66644e+07
0.0115305	0.0579816	16270500	5.50387e+07
0.0115305	0.0579636	16270500	5.50778e+07
0.0115305	0.0577754	16270500	5.46422e+07
0.0122397	0.0621779	15889500	5.93853e+07
0.0122397	0.0625034	15889000	6.02263e+07
