0.0115305	0.00045604	16270500	2.50586e+06
0.0115305	0.000189914	16270500	469928
0.0115305	0.000335454	16270500	1.50233e+06
0.0115305	0.000263975	16270500	926263
0.0115305	0.000587444	16270500	3.57078e+06
0.0115305	0.00031259	16270500	1.3965e+06
0.0115305	0.000322117	16270500	1.38926e+06
0.0115305	0.000400295	16270500	2.024e+06
0.0115305	0.000250515	16270500	887810
0.0115305	0.000310808	16270500	1.42924e+06
0.0115305	0.000337851	16270500	1.48418e+06
0.0122397	0.000555272	15889500	3.01605e+06
0.0122397	0.000353441	15889500	1.39946e+06
0.0122397	0.00042676	15889500	2.07204e+06
0.0115305	0.000382656	16270500	1.90941e+06
0.0115305	0.00042912	16270500	2.29006e+06
0.0115305	0.000280139	16270500	1.09581e+06
0.0115305	0.000314803	16270500	1.40532e+06
0.0122397	0.000515372	15889500	2.73157e+06
0.0122397	0.000586192	15889000	3.10062e+06
