0.0115305	0.000338342	16270500	2.74005e+06
0.0115305	6.28745e-05	16270500	500025
0.0115305	0.000216158	16270500	1.74305e+06
0.0115305	0.00012538	16270500	1.0001e+06
0.0115305	0.000490704	16270500	3.96835e+06
0.0115305	0.000185243	16270500	1.49603e+06
0.0115305	0.000185858	16270500	1.50003e+06
0.0115305	0.00027768	16270500	2.24107e+06
0.0115305	0.000123844	16270500	1.00002e+06
0.0115305	0.000184997	16270500	1.50001e+06
0.0115305	0.000215359	16270500	1.74502e+06
0.0122397	0.000410397	15889500	3.24803e+06
0.0122397	0.000190629	15889500	1.49904e+06
0.0122397	0.000284465	15889500	2.24902e+06
0.0115305	0.000247257	16270500	2.00002e+06
0.0115305	0.000308165	16270500	2.49205e+06
0.0115305	0.000154513	16270500	1.24207e+06
0.0115305	0.000185489	16270500	1.49504e+06
0.0122397	0.0003783	15889500	2.99204e+06
0.0122397	0.00044043	15889000	3.47434e+06
