2	373
3	254
4	7144
5	13137
6	5603
7	2715
8	1870
9	750
10	394
11	138
12	81
13	36
14	18
15	10
16	9
17	4
18	2
19	2
23	1
2	391
3	219
4	7076
5	13167
6	5616
7	2824
8	1854
9	696
10	382
11	147
12	88
13	46
14	19
15	9
16	5
17	1
18	1
2	361
3	246
4	7036
5	12984
6	5753
7	2829
8	1944
9	700
10	391
11	149
12	82
13	29
14	18
15	4
16	4
17	4
18	4
19	2
21	1
2	328
3	250
4	7048
5	13235
6	5599
7	2797
8	1836
9	737
10	388
11	151
12	84
13	40
14	23
15	9
16	5
17	6
19	3
21	1
22	1
2	384
3	231
4	7117
5	13042
6	5658
7	2787
8	1899
9	695
10	404
11	154
12	96
13	33
14	16
15	11
16	4
17	4
18	3
19	2
20	1
2	324
3	260
4	7107
5	13015
6	5791
7	2785
8	1874
9	718
10	354
11	145
12	94
13	29
14	20
15	10
16	8
17	4
18	2
20	1
2	362
3	249
4	7063
5	13033
6	5680
7	2857
8	1871
9	721
10	399
11	129
12	93
13	33
14	24
15	9
16	3
17	9
18	5
22	1
2	353
3	236
4	7212
5	12936
6	5620
7	2851
8	1842
9	750
10	408
11	170
12	72
13	36
14	24
15	10
16	8
17	4
18	3
19	4
21	2
2	319
3	239
4	7089
5	13184
6	5665
7	2760
8	1875
9	693
10	420
11	126
12	83
13	32
14	34
15	8
16	3
17	6
18	3
19	2
2	367
3	272
4	7044
5	13201
6	5537
7	2812
8	1901
9	715
10	396
11	151
12	79
13	34
14	15
15	5
16	6
17	4
18	2
2	361
3	207
4	6929
5	13218
6	5631
7	2779
8	1931
9	771
10	385
11	162
12	86
13	36
14	22
15	6
16	6
17	6
19	5
2	335
3	219
4	6955
5	13074
6	5689
7	2845
8	1928
9	733
10	430
11	154
12	100
13	37
14	19
15	9
16	5
17	5
18	4
2	375
3	239
4	7023
5	13120
6	5734
7	2733
8	1879
9	738
10	374
11	167
12	75
13	40
14	22
15	7
16	4
17	7
18	2
19	2
2	336
3	257
4	7067
5	13183
6	5621
7	2808
8	1855
9	704
10	389
11	160
12	81
13	36
14	27
15	6
16	6
17	3
18	1
19	1
2	353
3	242
4	7077
5	13114
6	5634
7	2834
8	1859
9	747
10	373
11	146
12	91
13	33
14	14
15	12
16	3
17	3
18	4
19	2
