2	2
3	2
4	118
5	1475
6	2518
7	2527
8	2193
9	1752
10	1373
11	830
12	570
13	595
14	307
15	529
16	169
17	123
18	46
19	29
20	12
21	1
22	1
2	1
3	1
4	132
5	1441
6	2441
7	2660
8	2232
9	1683
10	1391
11	823
12	621
13	561
14	287
15	526
16	125
17	152
18	45
19	34
20	12
21	2
22	1
26	1
2	1
4	115
5	1438
6	2472
7	2578
8	2264
9	1683
10	1393
11	836
12	557
13	564
14	320
15	575
16	152
17	147
18	47
19	22
20	7
21	1
25	1
3	5
4	138
5	1359
6	2402
7	2645
8	2230
9	1728
10	1410
11	824
12	605
13	598
14	266
15	574
16	136
17	156
18	49
19	29
20	11
21	5
23	2
2	1
4	126
5	1429
6	2413
7	2599
8	2246
9	1709
10	1447
11	822
12	585
13	596
14	283
15	518
16	161
17	148
18	47
19	31
20	8
21	3
22	1
2	1
3	3
4	130
5	1381
6	2499
7	2585
8	2108
9	1773
10	1408
11	892
12	584
13	581
14	292
15	537
16	167
17	145
18	43
19	32
20	8
21	2
22	1
3	1
4	132
5	1459
6	2388
7	2613
8	2230
9	1671
10	1406
11	856
12	589
13	603
14	309
15	519
16	150
17	149
18	47
19	34
20	16
21	1
3	2
4	124
5	1429
6	2445
7	2618
8	2291
9	1720
10	1364
11	802
12	547
13	634
14	284
15	561
16	147
17	124
18	39
19	24
20	16
21	1
24	1
3	6
4	137
5	1414
6	2388
7	2599
8	2216
9	1727
10	1389
11	842
12	627
13	616
14	275
15	554
16	167
17	139
18	40
19	23
20	7
21	5
22	1
