2	16
3	72
4	17920
5	1023934
6	1967598
7	2551658
8	1723403
9	1444398
10	941652
11	577991
12	350515
13	200408
14	122632
15	68956
16	41884
17	23550
18	12912
19	16413
20	7326
21	9156
22	3574
23	2685
24	1198
25	668
26	298
27	152
28	67
29	40
30	24
31	4
32	4
33	3
2	7
3	65
4	18040
5	1022704
6	1968048
7	2553497
8	1721424
9	1444197
10	941769
11	579029
12	349048
13	200811
14	123221
15	69528
16	41958
17	23398
18	12652
19	16453
20	7414
21	8942
22	3663
23	2829
24	1116
25	654
26	316
27	180
28	79
29	32
30	22
31	10
32	1
33	2
35	2
