1	5
2	2085
3	48370
4	367065
5	1034304
6	1550142
7	1687166
8	1497997
9	1218868
10	969426
11	707896
12	542302
13	396825
14	308155
15	224000
16	168696
17	137522
18	92008
19	65351
20	38686
21	25264
22	13063
23	7484
24	3710
25	2176
26	1158
27	631
28	379
29	200
30	97
31	34
32	21
33	13
34	7
35	4
38	1
1	10
2	2140
3	48962
4	367289
5	1033387
6	1549541
7	1685593
8	1498328
9	1218934
10	970783
11	708223
12	542007
13	396592
14	307954
15	224258
16	168682
17	137447
18	92114
19	65708
20	38992
21	25425
22	13022
23	7228
24	3619
25	2174
26	1199
27	687
28	379
29	200
30	118
31	62
32	21
33	15
34	10
35	5
36	2
39	1
1	6
2	2145
3	48453
4	367257
5	1033749
6	1548614
7	1687360
8	1497367
9	1219732
10	967848
11	710298
12	541981
13	396934
14	308167
15	223430
16	168357
17	138370
18	92036
19	65594
20	39243
21	25244
22	13199
23	7309
24	3670
25	2105
26	1192
27	696
28	362
29	199
30	94
31	60
32	26
33	9
34	2
35	2
36	1
1	8
2	2136
3	48483
4	367397
5	1033858
6	1551067
7	1685868
8	1498834
9	1219686
10	968436
11	709349
12	542106
13	395857
14	308312
15	223127
16	168224
17	137899
18	91655
19	65120
20	39403
21	25326
22	13227
23	7328
24	3693
25	2092
26	1117
27	719
28	365
29	203
30	102
31	53
32	22
33	14
34	16
35	4
36	2
37	2
38	1
40	1
1	12
2	2123
3	48623
4	368422
5	1030769
6	1550286
7	1687516
8	1497565
9	1220253
10	968267
11	709302
12	541902
13	397729
14	307334
15	224238
16	169134
17	138090
18	91611
19	65088
20	38867
21	25209
22	13148
23	7175
24	3650
25	2115
26	1254
27	660
28	396
29	184
30	94
31	44
32	27
33	16
34	4
35	1
36	2
38	1
1	9
2	2143
3	48765
4	366262
5	1034670
6	1547622
7	1686593
8	1498702
9	1221561
10	969114
11	709461
12	541996
13	396398
14	307545
15	223593
16	168583
17	138403
18	91878
19	64917
20	38792
21	25058
22	13302
23	7255
24	3668
25	2124
26	1212
27	700
28	377
29	212
30	92
31	50
32	27
33	14
34	8
35	5
1	7
2	2178
3	48289
4	367933
5	1031771
6	1550799
7	1686328
8	1498664
9	1219251
10	968323
11	709473
12	541897
13	397348
14	308171
15	223222
16	168643
17	137957
18	92186
19	65243
20	39023
21	25342
22	13158
23	7305
24	3717
25	2185
26	1240
27	701
28	356
29	197
30	114
31	44
32	18
33	8
34	13
35	3
36	1
37	3
