2	9648
3	14837
4	821260
5	4378998
6	2498617
7	1610260
8	917416
9	446504
10	224096
11	91981
12	51107
13	22258
14	12233
15	5516
16	2913
17	1347
18	717
19	706
20	233
21	286
22	80
23	66
24	15
25	11
26	4
27	1
28	2
2	9689
3	14906
4	819287
5	4380000
6	2496573
7	1611480
8	918659
9	445549
10	224981
11	92360
12	51380
13	22006
14	12261
15	5570
16	2925
17	1412
18	673
19	686
20	251
21	290
22	81
23	54
24	27
25	6
26	4
27	1
2	9725
3	14808
4	820825
5	4381708
6	2494990
7	1609827
8	917763
9	446420
10	224372
11	92785
12	51523
13	21969
14	12385
15	5572
16	3004
17	1388
18	703
19	667
20	215
21	283
22	72
23	71
24	15
25	8
26	5
27	5
28	3
2	9912
3	14753
4	818963
5	4380221
6	2497484
7	1611777
8	917144
9	445762
10	223882
11	92964
12	51749
13	22359
14	12202
15	5590
16	2880
17	1372
18	752
19	668
20	232
21	265
22	78
23	66
24	15
25	14
26	5
27	2
2	9694
3	14942
4	819444
5	4379728
6	2497562
7	1611124
8	917964
9	446010
10	224863
11	92380
12	51204
13	22207
14	12260
15	5446
16	2907
17	1402
18	662
19	663
20	198
21	280
22	83
23	67
24	13
25	6
27	2
