0.0243389	0.0370158	11111111	411287
0.0243389	0.0368798	11111111	409775
0.0243389	0.0369468	11111111	410520
0.0243389	0.0369869	11111111	410965
0.0311538	0.0810015	11111111	900017
0.0311538	0.080948	11111111	899422
0.0311538	0.0810181	11111111	900201
0.0311538	0.0809842	11111111	899824
0.0311538	0.0809953	11111111	899948
0.0311538	0.0809715	11111111	899683
0.0311538	0.0810337	11111111	900374
0.0311538	0.0809828	11111112	899809
0.0311538	0.0808764	11111111	898627
0.0398768	0.160831	11111111	1.78702e+06
0.0398768	0.16059	11111111	1.78433e+06
0.0398768	0.160565	11111111	1.78405e+06
0.0398768	0.160685	11111111	1.78539e+06
0.0398768	0.160924	11111111	1.78804e+06
0.0398768	0.160878	11111111	1.78753e+06
