2	666
3	1555
4	111803
5	1135446
6	1846422
7	1913919
8	1619930
9	1247012
10	992305
11	590537
12	412599
13	410912
14	199178
15	369654
16	102871
17	98411
18	30602
19	17880
20	6465
21	2086
22	597
23	165
24	57
25	21
26	9
27	5
28	3
30	1
2	673
3	1533
4	112540
5	1135139
6	1848135
7	1914617
8	1619175
9	1246495
10	991390
11	590935
12	411101
13	411574
14	199520
15	369411
16	102996
17	98628
18	30104
19	17881
20	6411
21	1997
22	606
23	163
24	52
25	26
26	4
27	2
28	1
29	2
32	1
2	650
3	1528
4	112476
5	1135469
6	1846033
7	1913919
8	1618051
9	1246998
10	993017
11	591140
12	412549
13	411438
14	198142
15	369789
16	103390
17	98683
18	30254
19	17959
20	6655
21	2157
22	578
23	155
24	51
25	14
26	10
27	2
28	3
32	1
2	614
3	1632
4	112229
5	1134601
6	1846590
7	1914979
8	1619392
9	1248030
10	991753
11	590363
12	412999
13	412052
14	198468
15	368938
16	102355
17	98644
18	30311
19	17934
20	6440
21	1968
22	587
23	146
24	51
25	20
26	12
27	1
28	2
