0	7
1	840
2	27535
3	225379
4	824461
5	1441715
6	1777817
7	1585584
8	1396593
9	1060963
10	898230
11	663269
12	479929
13	389145
14	167558
15	98437
16	37655
17	21012
18	8351
19	3987
20	1591
21	620
22	269
23	92
24	38
25	21
26	9
27	3
28	1
29	1
0	3
1	809
2	27184
3	225059
4	824881
5	1442113
6	1780111
7	1590538
8	1394926
9	1061045
10	897004
11	662346
12	478908
13	388399
14	166831
15	97904
16	37467
17	20791
18	8285
19	3945
20	1552
21	600
22	236
23	105
24	37
25	22
26	5
27	2
28	2
29	1
0	4
1	820
2	27722
3	224681
4	825583
5	1442243
6	1780001
7	1587331
8	1395719
9	1062408
10	896065
11	663582
12	479483
13	387468
14	166715
15	97799
16	37595
17	20881
18	8400
19	4007
20	1554
21	591
22	248
23	124
24	50
25	21
26	9
27	6
28	1
