0.00906694	0.00445689	11111111	49521
0.0116057	0.00883287	11111111	98143
0.0116057	0.00885717	11111111	98413
0.0148553	0.0172331	11111111	191479
0.0148553	0.0172776	11111111	191973
0.0148553	0.0172453	11111111	191614
0.0190148	0.0328261	11111111	364734
0.0190148	0.0327761	11111112	364179
0.0190148	0.0328244	11111111	364716
0.0190148	0.0327819	11111111	364243
0.0243389	0.0603747	11111111	670830
0.0243389	0.060377	11111111	670856
0.0243389	0.0605868	11111111	673187
0.0243389	0.0604379	11111111	671532
0.0311538	0.106202	11111111	1.18002e+06
0.0311538	0.106101	11111111	1.1789e+06
0.0311538	0.106388	11111111	1.18209e+06
0.0311538	0.106182	11111111	1.1798e+06
0.0398768	0.174882	11111111	1.94313e+06
0.0398768	0.174731	11111111	1.94146e+06
0.0398768	0.174624	11111112	1.94027e+06
