0	37
1	1473
2	26589
3	181346
4	610852
5	1180333
6	1578287
7	1698115
8	1847829
9	1643551
10	1104584
11	780830
12	266824
13	119451
14	43641
15	18395
16	5826
17	2005
18	745
19	225
20	109
21	38
22	15
23	5
24	5
25	1
0	39
1	1562
2	26618
3	181100
4	611516
5	1182202
6	1577449
7	1697533
8	1849046
9	1642531
10	1101600
11	782799
12	266851
13	119413
14	43426
15	18255
16	5922
17	2050
18	753
19	278
20	111
21	41
22	9
23	4
24	2
25	1
0	29
1	1476
2	26759
3	180873
4	612566
5	1179959
6	1579044
7	1699085
8	1847612
9	1644320
10	1104077
11	780260
12	265073
13	119225
14	43357
15	18273
16	5905
17	2068
18	731
19	259
20	108
21	40
22	11
23	1
24	1
0	29
1	1519
2	26752
3	181033
4	612139
5	1182570
6	1580770
7	1696129
8	1848725
9	1642462
10	1104089
11	779453
12	265498
13	119200
14	43422
15	18192
16	5887
17	2061
18	742
19	279
20	88
21	43
22	23
23	4
24	2
0	30
1	1561
2	26811
3	180957
4	612089
5	1180874
6	1577698
7	1698689
8	1847177
9	1643734
10	1103871
11	781258
12	265948
13	119340
14	43617
15	18341
16	5836
17	2077
18	765
19	275
20	100
21	45
22	10
23	6
24	1
26	1
0	35
1	1528
2	26711
3	181978
4	612293
5	1182304
6	1580344
7	1697549
8	1847561
9	1642089
10	1103583
11	779225
12	265413
13	119420
14	43715
15	18200
16	5995
17	1998
18	722
19	296
20	101
21	34
22	12
23	4
24	1
0	39
1	1483
2	26415
3	181317
4	612649
5	1181308
6	1579396
7	1696213
8	1847839
9	1643617
10	1103616
11	781615
12	265560
13	119264
14	43347
15	18202
16	5914
17	2075
18	793
19	265
20	105
21	48
22	25
23	6
