0	41454
1	278932
2	1169993
3	2027072
4	2612839
5	1889388
6	1240120
7	779696
8	519037
9	283139
10	151621
11	81603
12	23690
13	8778
14	2494
15	919
16	243
17	62
18	22
19	7
20	2
21	1
0	41538
1	279387
2	1170789
3	2028577
4	2611955
5	1889899
6	1238029
7	781563
8	517199
9	283235
10	151121
11	81637
12	23750
13	8529
14	2569
15	976
16	245
17	78
18	25
19	9
22	1
0	40853
1	280338
2	1170135
3	2026797
4	2612347
5	1889889
6	1241901
7	780003
8	517839
9	281853
10	151516
11	81414
12	23731
13	8623
14	2492
15	1012
16	256
17	77
18	23
19	8
20	3
21	1
0	41025
1	280096
2	1169863
3	2027341
4	2614054
5	1888506
6	1239066
7	780759
8	518720
9	283587
10	150712
11	81397
12	23543
13	8563
14	2533
15	988
16	258
17	72
18	21
19	6
20	1
0	41121
1	279714
2	1171129
3	2027119
4	2610710
5	1891750
6	1240301
7	780241
8	516886
0	40868
9	283700
1	279926
10	150858
2	1170011
11	81604
3	2026858
12	23536
4	2611193
13	8625
5	1891447
14	2502
6	1240380
15	949
7	780069
16	254
8	518988
17	69
9	283004
18	28
10	150716
19	8
11	81669
20	5
12	23482
21	1
13	8628
22	1
14	2525
15	966
16	279
17	74
18	18
19	7
20	2
22	1
