0	3
2	14098
3	15256
4	350852
5	1678909
6	1800408
7	1791072
8	1421811
9	1282464
10	806002
11	1043051
12	389704
13	364630
14	86989
15	45653
16	13919
17	3850
18	1401
19	589
20	266
21	116
22	33
23	23
24	9
25	2
26	1
0	3
2	14332
3	15197
4	350633
5	1678808
6	1801288
7	1792835
8	1421493
9	1283984
10	804663
11	1043244
12	388720
13	363447
14	87153
15	45112
16	14021
17	3829
18	1338
19	543
20	269
21	108
22	61
23	20
24	4
25	3
26	3
28	1
0	1
2	14036
3	15293
4	351279
5	1678203
6	1801012
7	1793090
8	1419877
9	1284158
10	804280
11	1045675
12	388967
13	363109
14	87316
15	44882
16	13822
17	3759
18	1367
19	515
20	256
21	125
22	53
23	22
24	10
25	2
26	2
0	2
2	14276
3	15363
4	351349
5	1678158
6	1799729
7	1793982
8	1421381
9	1283625
10	805238
11	1042683
12	388586
13	364405
14	86878
15	45513
16	13686
17	3875
18	1388
19	558
20	229
21	116
22	48
23	26
24	6
25	4
26	4
27	3
0	1
2	14116
3	15326
4	350548
5	1678453
6	1798821
7	1793714
8	1422601
9	1281553
10	805258
11	1043622
12	390092
13	364248
14	87278
15	45322
16	13860
17	3964
18	1362
19	569
20	231
21	104
22	37
23	18
24	8
25	3
26	2
0	1
2	14079
3	14992
4	351134
5	1678940
6	1797233
7	1794146
8	1420987
9	1284067
10	806461
11	1043984
12	388558
13	363862
14	87195
15	45363
16	13878
17	3877
18	1303
19	570
20	254
21	135
22	58
23	14
24	16
25	1
26	3
