0.0116057	0.00059364	11111111	6596
0.0190148	0.00613332	11111111	68148
0.0190148	0.00610893	11111111	67877
0.0190148	0.00613962	11111111	68218
0.0190148	0.00613485	11111111	68165
0.0243389	0.0197369	11111111	219299
0.0243389	0.0198038	11111111	220042
0.0243389	0.0197799	11111111	219777
0.0243389	0.0198537	11111112	220597
0.0243389	0.0197873	11111111	219859
0.0243389	0.0197978	11111111	219975
0.0311538	0.0606385	11111111	673761
0.0398768	0.160874	11111111	1.78749e+06
0.0398768	0.160649	11111112	1.78499e+06
0.0398768	0.160883	11111111	1.78759e+06
