0.0243389	0.0518459	11111111	576066
0.0243389	0.0518945	11111111	576606
0.0243389	0.0520537	11111112	578374
0.0243389	0.0518774	11111111	576415
0.0243389	0.0519393	11111111	577103
0.0243389	0.0520693	11111111	578548
0.0243389	0.0519441	11111111	577157
0.0243389	0.0518187	11111111	575763
0.0243389	0.051807	11111111	575633
0.0311538	0.111169	11111111	1.23521e+06
0.0311538	0.111117	11111111	1.23464e+06
0.0311538	0.111299	11111111	1.23665e+06
0.0311538	0.111227	11111111	1.23586e+06
0.0311538	0.111159	11111111	1.2351e+06
0.0311538	0.111258	11111111	1.2362e+06
0.0311538	0.111068	11111111	1.23409e+06
0.0311538	0.1112	11111111	1.23555e+06
0.0311538	0.111228	11111112	1.23586e+06
0.0398768	0.210216	11111111	2.33573e+06
0.0398768	0.210419	11111111	2.33799e+06
0.0398768	0.210233	11111112	2.33592e+06
0.0398768	0.210505	11111111	2.33895e+06
0.0398768	0.210202	11111111	2.33558e+06
0.0398768	0.210154	11111111	2.33505e+06
0.0398768	0.210088	11111111	2.33431e+06
0.0398768	0.210276	11111111	2.3364e+06
0.0398768	0.210361	11111111	2.33735e+06
