0	258
1	2529
2	8810
3	8616
4	8511
5	3004
6	1260
7	468
8	271
9	91
10	68
11	18
12	23
13	11
14	6
15	8
16	5
17	3
18	1
0	315
1	2404
2	8874
3	8494
4	8435
5	3114
6	1305
7	513
8	279
9	83
10	55
11	31
12	23
13	15
14	14
15	5
18	2
0	266
1	2443
2	8820
3	8587
4	8543
5	3057
6	1247
7	523
8	273
9	91
10	45
11	21
12	17
13	13
14	7
15	4
16	3
17	2
0	289
1	2531
2	8769
3	8404
4	8557
5	3044
6	1330
7	529
8	280
9	100
10	57
11	20
12	17
13	14
14	9
15	3
16	4
17	2
18	1
19	1
0	308
1	2489
2	8763
3	8275
4	8713
5	3033
6	1379
7	504
8	261
9	104
10	62
11	22
12	16
13	10
14	9
15	5
16	4
17	3
19	1
0	298
1	2588
2	8718
3	8366
4	8481
5	3179
6	1334
7	505
8	272
9	95
10	59
11	23
12	20
13	12
14	5
15	4
18	1
20	1
0	291
1	2587
2	8601
3	8470
4	8635
5	3109
6	1293
7	502
8	266
9	88
10	52
11	23
12	16
13	11
14	8
15	4
16	2
17	2
18	1
0	291
1	2505
2	8695
3	8330
4	8612
5	3144
6	1395
7	501
8	266
9	91
10	62
11	29
12	16
13	11
14	6
15	4
16	2
19	1
0	301
1	2584
2	8729
3	8519
4	8536
5	3023
6	1251
7	494
8	297
9	96
10	54
11	33
12	23
13	8
14	8
15	4
18	2
0	299
1	2590
2	8726
3	8453
4	8486
5	3071
6	1287
7	547
8	260
9	110
10	67
11	22
12	17
13	13
14	4
15	6
17	2
19	1
0	287
1	2578
2	8725
3	8449
4	8555
5	3010
6	1287
7	562
8	286
9	111
10	52
11	23
12	17
13	7
14	5
15	2
16	3
17	1
18	1
0	295
1	2574
2	8695
3	8381
4	8573
5	3089
6	1331
7	496
8	281
9	110
10	60
11	41
12	14
13	12
14	3
15	2
16	3
17	1
0	289
1	2485
2	8784
3	8336
4	8659
5	3084
6	1332
7	472
8	271
9	110
10	61
11	31
12	17
13	10
14	11
15	2
16	2
17	3
18	1
19	1
0	334
1	2462
2	8623
3	8402
4	8677
5	3136
6	1354
7	482
8	290
9	97
10	44
11	17
12	12
13	14
14	9
15	3
16	3
17	1
18	1
0	283
1	2447
2	8615
3	8544
4	8566
5	3107
6	1338
7	504
8	320
9	104
10	54
11	28
12	18
13	15
14	6
15	4
16	4
17	4
0	295
1	2530
2	8740
3	8472
4	8581
5	2972
6	1349
7	507
8	272
9	88
10	62
11	33
12	24
13	16
14	13
15	1
17	3
18	2
19	1
0	341
1	2600
2	8640
3	8376
4	8610
5	3141
6	1280
7	482
8	291
9	88
10	58
11	17
12	14
13	9
14	5
15	2
16	3
17	3
18	1
