4	17
5	34146
6	237706
7	1013885
8	1195536
9	1613273
10	1478067
11	1423854
12	1095751
13	846213
14	606543
15	425697
16	291696
17	194381
18	123037
19	161331
20	102586
21	105803
22	59843
23	42491
24	23881
25	15157
26	8624
27	5253
28	3113
29	1648
30	842
31	405
32	181
33	86
34	37
35	11
36	8
37	2
38	1
39	1
40	1
41	3
45	1
4	18
5	33947
6	237796
7	1012483
8	1197449
9	1617723
10	1477750
11	1424383
12	1097148
13	843895
14	606609
15	424481
16	290320
17	194004
18	123046
19	161665
20	102336
21	105093
22	59489
23	42700
24	23837
25	14896
26	8790
27	5191
28	2900
29	1679
30	807
31	369
32	174
33	70
34	32
35	16
36	5
37	4
38	3
40	1
43	1
47	1
4	16
5	33689
6	236936
7	1011474
8	1194926
9	1617938
10	1476403
11	1424030
12	1097446
13	847235
14	607005
15	424182
16	291969
17	193582
18	123037
19	161339
20	102648
21	105227
22	59924
23	42741
24	24069
25	15087
26	8693
27	5273
28	3113
29	1597
30	821
31	411
32	156
33	79
34	31
35	13
36	9
37	9
39	2
40	1
