1	20
2	3730
3	61485
4	413393
5	1063757
6	1501116
7	1656574
8	1454588
9	1204421
10	954167
11	717292
12	550183
13	413095
14	317267
15	236386
16	175074
17	138290
18	92915
19	63882
20	39080
21	24264
22	13406
23	7462
24	3993
25	2313
26	1309
27	746
28	402
29	244
30	129
31	65
32	23
33	23
34	10
35	5
36	1
37	1
1	24
2	3733
3	61274
4	412420
5	1064254
6	1499612
7	1656075
8	1457622
9	1204173
10	954123
11	719274
12	549701
13	412603
14	316731
15	235485
16	175851
17	138298
18	92960
19	63539
20	38889
21	24166
22	13454
23	7473
24	4016
25	2351
26	1347
27	747
28	407
29	227
30	134
31	69
32	39
33	18
34	10
35	7
36	2
37	1
38	2
1	21
2	3709
3	60994
4	412571
5	1062618
6	1499145
7	1656122
8	1457099
9	1205672
10	953943
11	718375
12	549935
13	412922
14	317588
15	235450
16	175339
17	138974
18	93530
19	63340
20	38914
21	24472
22	13557
23	7415
24	4007
25	2326
26	1324
27	775
28	443
29	247
30	123
31	84
32	42
33	18
34	6
35	3
36	4
37	3
41	1
