0.00906694	9.153e-05	11111111	1017
0.0116057	0.00029916	11111111	3324
0.0116057	0.00030582	11111111	3398
0.0116057	0.00030285	11111111	3365
0.0116057	0.00029403	11111111	3267
0.0148553	0.0011241	11111111	12490
0.0148553	0.00111042	11111111	12338
0.0148553	0.00111024	11111111	12336
0.0148553	0.00110079	11111111	12231
0.0148553	0.00111915	11111112	12435
0.0190148	0.00417618	11111111	46402
0.0190148	0.00412947	11111111	45883
0.0243389	0.0156165	11111111	173517
0.0243389	0.0156753	11111111	174170
0.0243389	0.0155979	11111112	173310
0.0243389	0.015665	11111111	174056
0.0243389	0.0156424	11111111	173804
0.0243389	0.0156462	11111111	173847
0.0243389	0.0156654	11111111	174060
0.0243389	0.0156935	11111111	174372
0.0243389	0.0156398	11111111	173775
0.0311538	0.0557705	11111111	619672
0.0311538	0.0559346	11111111	621495
0.0311538	0.0559621	11111111	621801
0.0311538	0.0558283	11111112	620315
0.0311538	0.0558107	11111111	620119
0.0311538	0.0558644	11111111	620715
0.0311538	0.0558647	11111111	620719
0.0398768	0.168882	11111111	1.87646e+06
0.0398768	0.16889	11111111	1.87656e+06
0.0398768	0.169039	11111111	1.87821e+06
0.0398768	0.168874	11111111	1.87638e+06
0.0398768	0.168868	11111111	1.87631e+06
0.0398768	0.16893	11111112	1.877e+06
0.0398768	0.168956	11111111	1.87729e+06
0.0398768	0.168965	11111111	1.87739e+06
