0	7186
1	83748
2	520665
3	1312116
4	2170451
5	2075360
6	1652944
7	1205627
8	906632
9	568372
10	322332
11	191164
12	58792
13	23606
14	7714
15	3082
16	856
17	301
18	110
19	32
20	9
21	9
22	2
23	1
0	7243
1	83720
2	520718
3	1314805
4	2169685
5	2074627
6	1651626
7	1207206
8	905208
9	568058
10	322419
11	191071
12	58667
13	23849
14	7735
15	3122
16	889
17	326
18	92
19	36
20	7
21	2
0	7094
1	83587
2	521564
3	1310518
4	2171291
5	2074186
6	1653874
7	1206258
8	906906
9	567418
10	322309
11	191646
12	58507
13	23750
14	7689
15	3192
16	907
17	284
18	82
19	29
20	13
21	3
22	4
0	7275
1	83754
2	522575
3	1311465
4	2171091
5	2074587
6	1653297
7	1202785
8	908097
9	567850
10	321839
11	191501
12	58968
13	23813
14	7717
15	3097
16	976
17	306
18	71
19	33
20	10
21	1
22	3
0	7205
1	83950
2	521404
3	1310784
4	2168797
5	2073863
6	1654434
7	1206585
8	907167
9	568711
10	322175
11	191370
12	58816
13	23586
14	7754
15	3196
16	882
17	279
18	98
19	28
20	16
21	9
22	2
