0	922
2	338375
3	147504
4	2228318
5	3414542
6	1796994
7	1215833
8	789724
9	500510
10	251670
11	245340
12	79477
13	77724
14	14006
15	7944
16	1758
17	359
18	76
19	24
20	10
21	1
0	980
2	338497
3	147767
4	2227848
5	3417739
6	1794773
7	1215557
8	790759
9	499535
10	251607
11	244475
12	79804
13	77096
14	14356
15	8039
16	1766
17	398
18	82
19	26
20	6
21	1
0	1036
2	338486
3	148008
4	2225256
5	3417069
6	1794755
7	1216702
8	791143
9	499063
10	252030
11	244566
12	80592
13	77814
14	14301
15	8008
16	1738
17	428
18	81
19	30
20	3
22	1
24	1
