0	34
1	3202
2	65738
3	360166
4	1062965
5	1623391
6	1720969
7	1568763
8	1293431
9	1012730
10	811438
11	591900
12	416300
13	298432
14	142324
15	74806
16	33624
17	16920
18	7772
19	3572
20	1531
21	634
22	253
23	133
24	44
25	19
26	8
27	7
28	4
30	1
0	36
1	3278
2	65717
3	359651
4	1063109
5	1623713
6	1721834
7	1571601
8	1292843
9	1010919
10	810608
11	593623
12	414904
13	296914
14	143470
15	74599
16	33443
17	16868
18	7666
19	3688
20	1512
21	655
22	256
23	128
24	44
25	15
26	10
27	5
29	1
30	1
0	42
1	3273
2	65671
3	360929
4	1062095
5	1621973
6	1721245
7	1570541
8	1295675
9	1010605
10	809246
11	592822
12	416301
13	298179
14	143292
15	74809
16	33509
17	16974
18	7734
19	3523
20	1525
21	668
22	267
23	132
24	44
25	27
26	6
27	3
28	1
0	54
1	3328
2	65394
3	360588
4	1064357
5	1622095
6	1721809
7	1569405
8	1292888
9	1012769
10	810882
11	591768
12	415353
13	297421
14	143352
15	74983
16	33445
17	17071
18	7856
19	3535
20	1572
21	702
22	268
23	124
24	54
25	26
26	6
27	2
28	3
29	1
0	36
1	3303
2	65225
3	360511
4	1062155
5	1622450
6	1721443
7	1569446
8	1294071
9	1009705
10	812475
11	594378
12	415501
13	297885
14	142719
15	74844
16	33975
17	17149
18	7645
19	3542
20	1527
21	645
22	263
23	128
24	53
25	25
26	6
27	4
29	1
30	1
0	33
1	3371
2	65204
3	361124
4	1062609
5	1622340
6	1723914
7	1568520
8	1291271
9	1013858
10	812005
11	592021
12	414946
13	296976
14	143404
15	74947
16	33396
17	17152
18	7721
19	3552
20	1602
21	655
22	261
23	132
24	66
25	21
26	3
27	5
28	1
29	1
0	43
1	3237
2	65855
3	361328
4	1063758
5	1621549
6	1721040
7	1569411
8	1293237
9	1011074
10	811316
11	592747
12	416164
13	297763
14	143353
15	74862
16	33552
17	16824
18	7613
19	3670
20	1567
21	661
22	292
23	120
24	47
25	14
26	9
27	3
29	2
