2	2693
3	5728
4	295028
5	3532188
6	2406382
7	2348158
8	1090693
9	743790
10	328564
11	177706
12	85836
13	45000
14	22855
15	12129
16	6148
17	3315
18	1652
19	1547
20	636
21	627
22	193
23	154
24	48
25	25
26	8
27	4
28	3
29	1
2	2756
3	5640
4	294551
5	3532232
6	2406414
7	2346600
8	1093306
9	741273
10	329136
11	178756
12	86122
13	44909
14	22751
15	12147
16	6277
17	3257
18	1716
19	1542
20	606
21	617
22	236
23	166
24	59
25	22
26	12
27	4
28	3
31	1
2	2742
3	5602
4	295491
5	3532240
6	2405731
7	2347398
8	1090383
9	742572
10	330133
11	177827
12	85953
13	45392
14	22970
15	12112
16	6225
17	3329
18	1666
19	1540
20	637
21	667
22	240
23	152
24	59
25	29
26	12
27	7
28	1
32	1
2	2694
3	5736
4	295003
5	3533079
6	2408002
7	2344624
8	1091271
9	742231
10	329817
11	178356
12	85971
13	44908
14	22757
15	12225
16	6187
17	3288
18	1717
19	1466
20	654
21	645
22	242
23	137
24	49
25	36
26	14
27	1
28	1
2	2780
3	5635
4	294655
5	3535648
6	2404789
7	2346766
8	1090665
9	742641
10	328976
11	178130
12	85877
13	44836
14	23067
15	12201
16	6146
17	3397
18	1682
19	1521
20	605
21	619
22	234
23	152
24	49
25	24
26	14
27	2
29	1
2	2719
3	5584
4	294625
5	3530861
6	2406254
7	2346319
8	1092174
9	742696
10	331066
11	178075
12	86151
13	44870
14	23144
15	12237
16	6211
17	3264
18	1683
19	1532
20	569
21	616
22	228
23	152
24	46
25	23
26	2
27	3
28	3
29	1
30	1
31	2
